"Id","Name","Subject","Marks","Specs"
8828,"Carlos","Physics",100,"minor"
8829,"Amit","Mathematics",98,"minor"
8830,"David","Physics",44,"major"
8831,"Carlos","Mathematics",65,"major"
8832,"Amit","History",98,"minor"
8833,"Subir","Arts",65,"major"
8834,"Subir","Mathematics",98,"minor"
8835,"Chris","Mathematics",44,"major"
8836,"Amit","Biology",98,"minor"
8837,"David","Biology",65,"major"
8838,"Amit","Biology",100,"minor"
8839,"Mary","Biology",44,"major"
8840,"Chris","Biology",100,"minor"
8841,"Carlos","Arts",98,"major"
8842,"Chris","History",100,"minor"
8843,"Mary","Arts",98,"major"
8844,"Chris","Arts",100,"minor"
8845,"David","History",98,"major"
8846,"Mary","Mathematics",100,"major"
8847,"Subir","History",44,"minor"
8848,"Mary","Biology",98,"major"
8849,"Amit","Biology",65,"major"
8850,"John","History",44,"minor"
8851,"Chris","Biology",44,"minor"
8852,"Mary","History",44,"major"
8853,"Carlos","History",100,"minor"
8854,"Subir","Arts",65,"minor"
8855,"Subir","Mathematics",65,"major"
8856,"Chris","History",44,"major"
8857,"Subir","Mathematics",65,"minor"
8858,"David","Physics",98,"minor"
8859,"Mary","Mathematics",100,"major"
8860,"Amit","History",98,"minor"
8861,"David","Mathematics",44,"major"
8862,"John","Biology",44,"minor"
8863,"David","History",98,"minor"
8864,"Mary","History",100,"minor"
8865,"Amit","Biology",44,"minor"
8866,"Mary","Arts",100,"minor"
8867,"Subir","Biology",65,"minor"
8868,"Mary","Physics",65,"major"
8869,"Carlos","Physics",100,"major"
8870,"David","Arts",98,"major"
8871,"David","Mathematics",98,"major"
8872,"Subir","Arts",98,"minor"
8873,"Subir","Mathematics",65,"major"
8874,"David","History",44,"minor"
8875,"John","Arts",44,"major"
8876,"Chris","Biology",98,"minor"
8877,"Amit","Arts",44,"major"
8878,"Amit","Physics",100,"minor"
8879,"Carlos","Arts",98,"minor"
8880,"Carlos","Biology",65,"major"
8881,"Subir","Physics",65,"major"
8882,"Subir","Arts",100,"minor"
8883,"David","Mathematics",98,"major"
8884,"Mary","Mathematics",44,"minor"
8885,"Subir","Physics",65,"minor"
8886,"David","Arts",65,"major"
8887,"Amit","Arts",98,"major"
8888,"Carlos","Biology",65,"major"
8889,"Carlos","Arts",100,"major"
8890,"Chris","History",100,"minor"
8891,"David","History",98,"minor"
8892,"Chris","Arts",65,"minor"
8893,"Amit","History",44,"major"
8894,"Chris","History",65,"major"
8895,"Mary","Arts",44,"major"
8896,"Amit","History",44,"minor"
8897,"Amit","History",100,"minor"
8898,"Carlos","Physics",100,"minor"
8899,"David","Arts",100,"minor"
8900,"Chris","Physics",98,"minor"
8901,"Amit","Arts",100,"minor"
8902,"David","History",98,"minor"
8903,"Carlos","History",98,"minor"
8904,"Amit","Arts",65,"minor"
8905,"Subir","Physics",44,"minor"
8906,"John","Arts",65,"minor"
8907,"Amit","History",44,"major"
8908,"Subir","Arts",65,"major"
8909,"Amit","Physics",100,"major"
8910,"Amit","Physics",98,"major"
8911,"Carlos","Biology",100,"major"
8912,"David","Biology",100,"major"
8913,"Amit","Arts",100,"minor"
8914,"Amit","History",98,"major"
8915,"Subir","Arts",65,"major"
8916,"Carlos","History",44,"major"
8917,"Subir","Biology",65,"minor"
8918,"Amit","Physics",65,"minor"
8919,"David","Biology",65,"minor"
8920,"Mary","Mathematics",100,"major"
8921,"Carlos","Mathematics",44,"minor"
8922,"David","Biology",98,"minor"
8923,"David","Mathematics",65,"major"
8924,"John","Mathematics",100,"major"
8925,"Carlos","Biology",44,"major"
8926,"Subir","Physics",100,"major"
8927,"Mary","Physics",44,"minor"
8928,"Amit","Mathematics",100,"major"
8929,"Subir","Arts",98,"major"
8930,"David","Physics",100,"major"
8931,"Chris","Physics",44,"major"
8932,"Carlos","Biology",98,"major"
8933,"Carlos","Arts",100,"minor"
8934,"Carlos","Mathematics",44,"minor"
8935,"Amit","Biology",98,"major"
8936,"John","Physics",98,"major"
8937,"John","Mathematics",98,"minor"
8938,"John","Physics",98,"minor"
8939,"Amit","Arts",65,"minor"
8940,"Amit","Arts",65,"minor"
8941,"Chris","Physics",98,"minor"
8942,"Chris","Biology",100,"minor"
8943,"Mary","Physics",100,"minor"
8944,"John","History",98,"major"
8945,"John","History",98,"minor"
8946,"John","Mathematics",98,"major"
8947,"Mary","Physics",65,"minor"
8948,"John","Biology",98,"major"
8949,"Mary","Biology",100,"major"
8950,"Subir","Biology",100,"minor"
8951,"Chris","Mathematics",100,"major"
8952,"John","Arts",44,"major"
8953,"Chris","Mathematics",98,"minor"
8954,"Amit","Physics",98,"major"
8955,"Mary","Mathematics",65,"minor"
8956,"David","Physics",65,"major"
8957,"Chris","History",98,"minor"
8958,"John","Biology",98,"major"
8959,"Subir","Physics",98,"minor"
8960,"Subir","History",44,"major"
8961,"David","Biology",44,"minor"
8962,"David","Physics",65,"minor"
8963,"Carlos","History",44,"minor"
8964,"Chris","Arts",98,"major"
8965,"Mary","History",98,"minor"
8966,"John","Mathematics",65,"minor"
8967,"Subir","Biology",98,"minor"
8968,"Mary","Physics",65,"minor"
8969,"Chris","Mathematics",98,"major"
8970,"Subir","Biology",98,"major"
8971,"John","History",65,"major"
8972,"Amit","History",98,"minor"
8973,"Subir","Physics",65,"minor"
8974,"Mary","Arts",100,"minor"
8975,"John","Biology",98,"major"
8976,"John","History",98,"minor"
8977,"Chris","Physics",100,"minor"
8978,"Subir","Arts",65,"minor"
8979,"Amit","Biology",44,"minor"
8980,"Mary","Physics",100,"minor"
8981,"John","Mathematics",44,"minor"
8982,"Chris","Biology",65,"minor"
8983,"Carlos","Mathematics",98,"major"
8984,"Subir","Physics",65,"major"
8985,"Chris","Physics",98,"minor"
8986,"Chris","Biology",98,"major"
8987,"John","History",98,"major"
8988,"Amit","Physics",65,"major"
8989,"David","Physics",65,"minor"
8990,"Amit","Biology",98,"minor"
8991,"John","Physics",98,"minor"
8992,"John","Biology",100,"major"
8993,"Mary","Mathematics",100,"minor"
8994,"Carlos","Biology",100,"major"
8995,"Subir","Mathematics",100,"minor"
8996,"Subir","Mathematics",98,"major"
8997,"Subir","Physics",44,"minor"
8998,"David","History",65,"minor"
8999,"Subir","Biology",44,"major"
9000,"Amit","History",100,"major"
9001,"Subir","History",100,"minor"
9002,"Chris","Biology",65,"major"
9003,"John","Arts",98,"minor"
9004,"Mary","Biology",100,"major"
9005,"John","History",65,"minor"
9006,"Carlos","Arts",98,"minor"
9007,"David","Arts",100,"major"
9008,"Mary","Mathematics",100,"major"
9009,"David","Arts",44,"minor"
9010,"John","Physics",65,"major"
9011,"Subir","Biology",44,"major"
9012,"Carlos","History",65,"minor"
9013,"Subir","Biology",98,"minor"
9014,"Chris","History",65,"major"
9015,"Chris","History",44,"major"
9016,"Chris","Biology",44,"minor"
9017,"Amit","History",44,"minor"
9018,"Amit","Physics",100,"major"
9019,"David","Biology",65,"minor"
9020,"Amit","Mathematics",44,"minor"
9021,"Mary","Biology",98,"major"
9022,"Chris","Arts",98,"minor"
9023,"John","History",100,"major"
9024,"Subir","Physics",65,"major"
9025,"Carlos","Arts",98,"minor"
9026,"John","Biology",44,"major"
9027,"Subir","History",98,"major"
9028,"Chris","Mathematics",65,"major"
9029,"Amit","Physics",44,"major"
9030,"Subir","Mathematics",65,"minor"
9031,"Amit","Mathematics",100,"minor"
9032,"John","Biology",65,"major"
9033,"Mary","Mathematics",100,"major"
9034,"Chris","Mathematics",44,"minor"
9035,"Carlos","Biology",44,"major"
9036,"John","Physics",100,"minor"
9037,"David","Biology",44,"major"
9038,"John","Biology",98,"minor"
9039,"Chris","Biology",100,"minor"
9040,"David","Physics",98,"minor"
9041,"Amit","History",98,"minor"
9042,"Carlos","Physics",100,"minor"
9043,"Mary","History",44,"major"
9044,"David","Arts",44,"major"
9045,"Subir","Biology",98,"minor"
9046,"Chris","Arts",100,"major"
9047,"John","Arts",44,"major"
9048,"Mary","Arts",65,"major"
9049,"John","History",98,"major"
9050,"David","Mathematics",44,"minor"
9051,"Amit","Arts",98,"major"
9052,"David","Arts",44,"minor"
9053,"John","Arts",65,"minor"
9054,"Chris","Arts",65,"major"
9055,"Carlos","Mathematics",100,"major"
9056,"Amit","Mathematics",98,"minor"
9057,"Carlos","Biology",65,"minor"
9058,"Chris","Arts",100,"major"
9059,"John","Mathematics",100,"major"
9060,"Amit","Arts",98,"major"
9061,"Mary","History",100,"major"
9062,"Subir","Biology",65,"minor"
9063,"Mary","Physics",65,"major"
9064,"John","Arts",100,"minor"
9065,"David","Biology",65,"major"
9066,"Chris","History",44,"minor"
9067,"Subir","Mathematics",98,"minor"
9068,"Subir","History",98,"major"
9069,"John","History",44,"minor"
9070,"Mary","Physics",100,"minor"
9071,"Mary","History",98,"minor"
9072,"Mary","History",98,"minor"
9073,"Mary","Physics",98,"minor"
9074,"John","Mathematics",44,"minor"
9075,"David","History",100,"minor"
9076,"David","Arts",65,"minor"
9077,"Carlos","Mathematics",98,"minor"
9078,"Mary","Mathematics",98,"minor"
9079,"John","Physics",100,"minor"
9080,"David","History",65,"major"
9081,"Carlos","Physics",98,"major"
9082,"John","Biology",44,"major"
9083,"Carlos","Arts",65,"major"
9084,"Subir","History",98,"minor"
9085,"Amit","History",98,"minor"
9086,"John","Mathematics",98,"minor"
9087,"Carlos","Physics",44,"minor"
9088,"Chris","Biology",100,"major"
9089,"Subir","Physics",100,"minor"
9090,"John","Biology",44,"major"
9091,"David","Biology",98,"minor"
9092,"Subir","Arts",100,"major"
9093,"John","Mathematics",65,"minor"
9094,"Subir","Physics",98,"minor"
9095,"Mary","Mathematics",100,"minor"
9096,"Amit","History",65,"major"
9097,"David","Mathematics",98,"major"
9098,"David","Biology",44,"minor"
9099,"Amit","Biology",98,"major"
9100,"John","History",98,"minor"
9101,"Subir","Mathematics",44,"minor"
9102,"Chris","Biology",44,"minor"
9103,"Carlos","Physics",98,"major"
9104,"Carlos","Mathematics",100,"major"
9105,"Amit","Biology",100,"minor"
9106,"Carlos","Physics",100,"minor"
9107,"David","Biology",98,"minor"
9108,"Mary","Arts",100,"major"
9109,"Subir","Physics",100,"major"
9110,"Carlos","Physics",65,"minor"
9111,"Subir","Mathematics",98,"minor"
9112,"David","History",44,"minor"
9113,"David","Physics",100,"major"
9114,"Mary","Biology",44,"major"
9115,"Chris","History",44,"minor"
9116,"Carlos","History",100,"minor"
9117,"Carlos","History",98,"minor"
9118,"Chris","Biology",100,"major"
9119,"John","Physics",98,"major"
9120,"John","History",44,"minor"
9121,"Subir","Biology",65,"minor"
9122,"David","Arts",100,"major"
9123,"Chris","Arts",44,"major"
9124,"Mary","Mathematics",100,"minor"
9125,"Mary","Physics",100,"major"
9126,"Chris","Mathematics",65,"minor"
9127,"Chris","Biology",65,"minor"
9128,"Chris","Mathematics",98,"major"
9129,"Mary","Mathematics",100,"minor"
9130,"John","Mathematics",44,"minor"
9131,"John","Physics",100,"major"
9132,"Mary","Mathematics",98,"major"
9133,"Subir","Arts",100,"major"
9134,"Carlos","Physics",98,"major"
9135,"Subir","Arts",65,"minor"
9136,"Subir","Arts",65,"minor"
9137,"John","Arts",100,"major"
9138,"Carlos","Biology",100,"major"
9139,"Amit","Arts",65,"major"
9140,"Chris","Biology",98,"minor"
9141,"Amit","Mathematics",98,"minor"
9142,"Mary","Mathematics",44,"major"
9143,"Chris","History",44,"minor"
9144,"Chris","Physics",98,"minor"
9145,"David","Physics",100,"major"
9146,"Carlos","Arts",65,"major"
9147,"Carlos","Physics",100,"minor"
9148,"Subir","Biology",98,"minor"
9149,"John","Biology",98,"major"
9150,"Mary","Mathematics",65,"minor"
9151,"Amit","Physics",65,"major"
9152,"David","Physics",98,"minor"
9153,"Chris","Arts",100,"minor"
9154,"Carlos","Biology",65,"major"
9155,"Carlos","History",98,"minor"
9156,"David","Biology",100,"minor"
9157,"Mary","Mathematics",100,"major"
9158,"Mary","History",98,"minor"
9159,"Chris","Arts",98,"minor"
9160,"Subir","Arts",98,"minor"
9161,"John","History",100,"major"
9162,"Amit","Mathematics",44,"major"
9163,"Amit","Mathematics",44,"minor"
9164,"Carlos","Biology",100,"minor"
9165,"Amit","History",98,"major"
9166,"Carlos","Mathematics",100,"minor"
9167,"Subir","Mathematics",98,"major"
9168,"John","Biology",65,"major"
9169,"David","Mathematics",44,"major"
9170,"Mary","Arts",65,"major"
9171,"Mary","History",44,"minor"
9172,"John","Physics",44,"major"
9173,"John","Mathematics",98,"minor"
9174,"Subir","History",44,"minor"
9175,"Amit","History",65,"major"
9176,"Amit","Physics",44,"major"
9177,"Amit","Arts",98,"minor"
9178,"Mary","Arts",98,"major"
9179,"Mary","History",65,"minor"
9180,"Subir","History",44,"minor"
9181,"John","History",98,"major"
9182,"Subir","Physics",44,"major"
9183,"John","Arts",44,"minor"
9184,"Subir","History",98,"minor"
9185,"John","History",44,"minor"
9186,"Carlos","Physics",98,"minor"
9187,"Amit","Arts",100,"major"
9188,"Mary","Physics",65,"minor"
9189,"Amit","Mathematics",44,"minor"
9190,"John","Biology",98,"major"
9191,"Mary","History",98,"minor"
9192,"Subir","History",100,"minor"
9193,"Amit","Mathematics",44,"minor"
9194,"Amit","Mathematics",44,"major"
9195,"David","Mathematics",44,"minor"
9196,"Amit","Arts",65,"major"
9197,"Amit","Mathematics",65,"major"
9198,"Carlos","Mathematics",98,"major"
9199,"Carlos","Physics",100,"minor"
9200,"David","Biology",98,"minor"
9201,"Subir","Physics",98,"minor"
9202,"David","Mathematics",98,"minor"
9203,"John","Mathematics",100,"major"
9204,"Amit","History",44,"minor"
9205,"John","History",98,"minor"
9206,"Carlos","Biology",65,"major"
9207,"Mary","Biology",100,"minor"
9208,"John","Biology",100,"minor"
9209,"Chris","Biology",65,"minor"
9210,"Chris","Mathematics",44,"minor"
9211,"Chris","Biology",44,"minor"
9212,"Carlos","Mathematics",98,"minor"
9213,"Mary","Physics",44,"major"
9214,"John","History",100,"minor"
9215,"David","Biology",44,"minor"
9216,"John","Arts",100,"minor"
9217,"Subir","Physics",100,"minor"
9218,"David","Physics",65,"minor"
9219,"Amit","Biology",98,"minor"
9220,"Subir","Mathematics",44,"minor"
9221,"Mary","Physics",98,"minor"
9222,"Mary","Physics",65,"major"
9223,"David","Biology",65,"major"
9224,"Amit","History",98,"minor"
9225,"Subir","History",65,"major"
9226,"Subir","Biology",98,"minor"
9227,"Carlos","History",44,"minor"
9228,"Chris","Physics",44,"minor"
9229,"David","Mathematics",98,"minor"
9230,"Mary","Physics",98,"minor"
9231,"Chris","Mathematics",44,"minor"
9232,"Subir","Physics",98,"major"
9233,"John","Arts",100,"major"
9234,"Amit","Mathematics",100,"major"
9235,"Mary","Biology",98,"major"
9236,"Subir","Mathematics",44,"major"
9237,"Chris","Physics",65,"major"
9238,"Subir","History",44,"major"
9239,"Subir","Biology",65,"minor"
9240,"John","Biology",44,"major"
9241,"Amit","Biology",98,"major"
9242,"Mary","Physics",65,"major"
9243,"Amit","Mathematics",98,"major"
9244,"David","Physics",100,"major"
9245,"David","Biology",100,"minor"
9246,"Chris","Mathematics",100,"minor"
9247,"Amit","Arts",100,"minor"
9248,"David","Biology",65,"major"
9249,"Mary","Physics",44,"major"
9250,"Chris","Arts",100,"major"
9251,"David","Mathematics",44,"minor"
9252,"Chris","Mathematics",65,"major"
9253,"Chris","Arts",98,"major"
9254,"Subir","Mathematics",98,"minor"
9255,"Subir","Mathematics",98,"minor"
9256,"Mary","Mathematics",44,"minor"
9257,"Carlos","Biology",100,"minor"
9258,"Mary","Arts",98,"minor"
9259,"Subir","Biology",98,"minor"
9260,"Mary","Mathematics",100,"major"
9261,"Amit","Physics",44,"minor"
9262,"David","History",98,"major"
9263,"Chris","Mathematics",65,"major"
9264,"Carlos","History",44,"minor"
9265,"Chris","Biology",98,"minor"
9266,"David","Mathematics",98,"minor"
9267,"Chris","History",65,"minor"
9268,"Chris","History",98,"major"
9269,"Chris","Biology",65,"minor"
9270,"Subir","History",44,"major"
9271,"Amit","Biology",65,"minor"
9272,"David","Mathematics",65,"minor"
9273,"John","Mathematics",44,"minor"
9274,"John","History",100,"minor"
9275,"Amit","Arts",65,"minor"
9276,"Subir","Biology",100,"minor"
9277,"Mary","Physics",98,"major"
9278,"Chris","Biology",65,"minor"
9279,"John","History",100,"minor"
9280,"Carlos","Biology",65,"minor"
9281,"Carlos","Biology",100,"minor"
9282,"Subir","Physics",100,"minor"
9283,"Chris","Mathematics",44,"major"
9284,"Carlos","History",65,"major"
9285,"Subir","History",100,"minor"
9286,"Amit","Biology",65,"minor"
9287,"Subir","History",65,"minor"
9288,"Amit","History",100,"minor"
9289,"Chris","Biology",65,"major"
9290,"Chris","Arts",65,"major"
9291,"John","Biology",65,"major"
9292,"David","Biology",100,"major"
9293,"Carlos","Biology",98,"major"
9294,"Carlos","Physics",65,"minor"
9295,"Chris","Physics",98,"minor"
9296,"Subir","History",44,"minor"
9297,"Mary","Physics",100,"major"
9298,"Subir","Biology",65,"major"
9299,"Chris","Arts",44,"minor"
9300,"David","History",98,"major"
9301,"John","History",65,"minor"
9302,"Mary","History",65,"minor"
9303,"Chris","Biology",100,"minor"
9304,"Carlos","Biology",98,"major"
9305,"Amit","Mathematics",44,"minor"
9306,"Carlos","History",98,"minor"
9307,"Mary","Arts",98,"major"
9308,"John","History",100,"major"
9309,"Subir","Physics",65,"major"
9310,"Mary","Biology",98,"major"
9311,"John","History",65,"major"
9312,"John","Mathematics",44,"major"
9313,"John","Physics",100,"minor"
9314,"Subir","Biology",65,"minor"
9315,"Carlos","Biology",44,"minor"
9316,"David","Physics",100,"minor"
9317,"Mary","History",100,"major"
9318,"Chris","Arts",100,"minor"
9319,"John","Biology",44,"major"
9320,"Carlos","Biology",98,"minor"
9321,"Chris","Physics",100,"major"
9322,"John","Physics",65,"major"
9323,"Carlos","History",100,"minor"
9324,"Chris","Mathematics",100,"major"
9325,"Chris","Mathematics",100,"minor"
9326,"Carlos","History",100,"minor"
9327,"Subir","Mathematics",65,"minor"
9328,"Subir","History",44,"minor"
9329,"Amit","Mathematics",44,"minor"
9330,"Carlos","History",100,"major"
9331,"John","Biology",100,"major"
9332,"Mary","Physics",98,"major"
9333,"David","Physics",98,"major"
9334,"Amit","Arts",65,"minor"
9335,"Subir","History",98,"minor"
9336,"John","Mathematics",100,"minor"
9337,"Subir","Mathematics",98,"major"
9338,"Chris","Mathematics",65,"major"
9339,"David","History",44,"minor"
9340,"Chris","History",65,"major"
9341,"Carlos","History",98,"major"
9342,"Chris","Mathematics",100,"minor"
9343,"Mary","Mathematics",65,"major"
9344,"Subir","Mathematics",100,"minor"
9345,"John","History",100,"major"
9346,"Chris","Biology",100,"major"
9347,"Carlos","Mathematics",100,"major"
9348,"John","Mathematics",65,"minor"
9349,"Chris","Arts",44,"major"
9350,"Amit","Mathematics",98,"major"
9351,"David","Mathematics",98,"major"
9352,"David","Arts",98,"major"
9353,"Amit","Physics",100,"major"
9354,"Amit","History",100,"minor"
9355,"Chris","History",100,"major"
9356,"Amit","Physics",100,"major"
9357,"Chris","Arts",98,"minor"
9358,"Amit","Biology",65,"minor"
9359,"John","Mathematics",100,"major"
9360,"Chris","History",44,"major"
9361,"David","History",65,"minor"
9362,"Chris","Mathematics",44,"minor"
9363,"Mary","Biology",100,"minor"
9364,"Carlos","Physics",65,"minor"
9365,"Amit","Mathematics",44,"minor"
9366,"John","Arts",65,"major"
